,Media,Data
4052,0.2214,2025-07-01
4053,0.2024,2025-07-01
4054,0.2158,2025-08-01
4055,0.3339,2025-08-01
4056,0.4102,2025-09-01
4057,0.3373,2025-09-01
4058,0.3898,2025-10-01
4059,0.3887,2025-10-01
4060,0.3101,2025-11-01
4061,0.315,2025-11-01
4062,0.532,2025-12-01
4063,0.5423,2025-12-01
4064,0.4384,2026-01-01
4065,0.4471,2026-01-01
4066,0.6293,2026-02-01
4067,0.617,2026-02-01
4068,0.3884,2026-03-01
4069,0.3926,2026-03-01
4070,0.4014,2026-04-01
4071,0.4074,2026-04-01
4072,0.3001,2026-05-01
4073,0.3006,2026-05-01
4074,0.2494,2026-06-01
4075,0.2608,2026-06-01
4076,0.2351,2026-07-01
4077,0.2486,2026-07-01
4078,0.1905,2026-08-01
4079,0.215,2026-08-01
4080,0.2768,2026-09-01
4081,0.2863,2026-09-01
4100,0.2223,2025-06-01
4101,0.2429,2025-06-01
4102,0.2363,2025-07-01
4103,0.2047,2025-07-01
4104,0.2144,2025-08-01
4105,0.3309,2025-08-01
4106,0.404,2025-09-01
4107,0.3405,2025-09-01
4108,0.3876,2025-10-01
4109,0.388,2025-10-01
4110,0.307,2025-11-01
4111,0.3144,2025-11-01
4112,0.5312,2025-12-01
4113,0.5419,2025-12-01
4114,0.4393,2026-01-01
4115,0.4471,2026-01-01
4116,0.6248,2026-02-01
4117,0.6169,2026-02-01
4118,0.3908,2026-03-01
4119,0.3926,2026-03-01
4120,0.4073,2026-04-01
4121,0.4068,2026-04-01
4122,0.3019,2026-05-01
4123,0.3005,2026-05-01
4124,0.2472,2026-06-01
4125,0.2599,2026-06-01
4126,0.2376,2026-07-01
4127,0.2499,2026-07-01
4128,0.1946,2026-08-01
4129,0.2146,2026-08-01
4130,0.2779,2026-09-01
4131,0.2863,2026-09-01
4150,0.2199,2025-06-01
4151,0.2392,2025-06-01
4152,0.2647,2025-07-01
4153,0.2149,2025-07-01
4154,0.1831,2025-08-01
4155,0.3085,2025-08-01
4156,0.4283,2025-09-01
4157,0.3537,2025-09-01
4158,0.3944,2025-10-01
4159,0.3909,2025-10-01
4160,0.2894,2025-11-01
4161,0.3118,2025-11-01
4162,0.5346,2025-12-01
4163,0.5426,2025-12-01
4164,0.4454,2026-01-01
4165,0.4465,2026-01-01
4166,0.6367,2026-02-01
4167,0.6161,2026-02-01
4168,0.3851,2026-03-01
4169,0.3922,2026-03-01
4170,0.4189,2026-04-01
4171,0.4062,2026-04-01
4172,0.292,2026-05-01
4173,0.3003,2026-05-01
4174,0.2532,2026-06-01
4175,0.2592,2026-06-01
4176,0.2332,2026-07-01
4177,0.2508,2026-07-01
4178,0.2085,2026-08-01
4179,0.215,2026-08-01
4180,0.2781,2026-09-01
4181,0.2865,2026-09-01
4200,0.2217,2025-06-01
4201,0.2352,2025-06-01
4202,0.2758,2025-07-01
4203,0.2166,2025-07-01
4204,0.1696,2025-08-01
4205,0.3002,2025-08-01
4206,0.4315,2025-09-01
4207,0.3592,2025-09-01
4208,0.4025,2025-10-01
4209,0.3913,2025-10-01
4210,0.2868,2025-11-01
4211,0.3121,2025-11-01
4212,0.5382,2025-12-01
4213,0.5434,2025-12-01
4214,0.4333,2026-01-01
4215,0.4493,2026-01-01
4216,0.64,2026-02-01
4217,0.6158,2026-02-01
4218,0.3857,2026-03-01
4219,0.3933,2026-03-01
4220,0.409,2026-04-01
4221,0.4058,2026-04-01
4222,0.2915,2026-05-01
4223,0.3001,2026-05-01
4224,0.2575,2026-06-01
4225,0.2592,2026-06-01
4226,0.2364,2026-07-01
4227,0.2501,2026-07-01
4228,0.2246,2026-08-01
4229,0.2156,2026-08-01
4230,0.2871,2026-09-01
4231,0.2868,2026-09-01
4250,0.2197,2025-06-01
4251,0.2346,2025-06-01
4252,0.2757,2025-07-01
4253,0.2165,2025-07-01
4254,0.16,2025-08-01
4255,0.2997,2025-08-01
4256,0.4417,2025-09-01
4257,0.359,2025-09-01
4258,0.406,2025-10-01
4259,0.3916,2025-10-01
4260,0.2807,2025-11-01
4261,0.3122,2025-11-01
4262,0.5467,2025-12-01
4263,0.5432,2025-12-01
4264,0.4337,2026-01-01
4265,0.4493,2026-01-01
4266,0.65,2026-02-01
4267,0.6157,2026-02-01
4268,0.3887,2026-03-01
4269,0.3929,2026-03-01
4270,0.4136,2026-04-01
4271,0.4058,2026-04-01
4272,0.2933,2026-05-01
4273,0.3001,2026-05-01
4274,0.2566,2026-06-01
4275,0.2592,2026-06-01
4276,0.2342,2026-07-01
4277,0.2501,2026-07-01
4278,0.2198,2026-08-01
4279,0.2156,2026-08-01
4280,0.2856,2026-09-01
4281,0.2868,2026-09-01
4300,0.2196,2025-06-01
4301,0.2337,2025-06-01
4302,0.2711,2025-07-01
4303,0.2195,2025-07-01
4304,0.1654,2025-08-01
4305,0.2929,2025-08-01
4306,0.4294,2025-09-01
4307,0.3585,2025-09-01
4308,0.3972,2025-10-01
4309,0.3904,2025-10-01
4310,0.2823,2025-11-01
4311,0.3118,2025-11-01
4312,0.5367,2025-12-01
4313,0.5406,2025-12-01
4314,0.4392,2026-01-01
4315,0.4489,2026-01-01
4316,0.6517,2026-02-01
4317,0.616,2026-02-01
4318,0.3881,2026-03-01
4319,0.3922,2026-03-01
4320,0.4046,2026-04-01
4321,0.4058,2026-04-01
4322,0.2895,2026-05-01
4323,0.3005,2026-05-01
4324,0.2604,2026-06-01
4325,0.2591,2026-06-01
4326,0.2321,2026-07-01
4327,0.2501,2026-07-01
4328,0.2195,2026-08-01
4329,0.2156,2026-08-01
4330,0.2846,2026-09-01
4331,0.2868,2026-09-01
4350,0.2684,2025-07-01
4351,0.2234,2025-07-01
4352,0.1461,2025-08-01
4353,0.2795,2025-08-01
4354,0.4468,2025-09-01
4355,0.3655,2025-09-01
4356,0.3838,2025-10-01
4357,0.389,2025-10-01
4358,0.2867,2025-11-01
4359,0.311,2025-11-01
4360,0.5335,2025-12-01
4361,0.5386,2025-12-01
4362,0.4277,2026-01-01
4363,0.4503,2026-01-01
4364,0.651,2026-02-01
4365,0.6151,2026-02-01
4366,0.394,2026-03-01
4367,0.394,2026-03-01
4368,0.4092,2026-04-01
4369,0.4072,2026-04-01
4370,0.2915,2026-05-01
4371,0.3011,2026-05-01
4372,0.2692,2026-06-01
4373,0.2601,2026-06-01
4374,0.2285,2026-07-01
4375,0.25,2026-07-01
4376,0.2134,2026-08-01
4377,0.215,2026-08-01
4378,0.2794,2026-09-01
4379,0.2871,2026-09-01
4400,0.2639,2025-07-01
4401,0.232,2025-07-01
4402,0.141,2025-08-01
4403,0.2495,2025-08-01
4404,0.4329,2025-09-01
4405,0.3756,2025-09-01
4406,0.385,2025-10-01
4407,0.3905,2025-10-01
4408,0.3022,2025-11-01
4409,0.311,2025-11-01
4410,0.5434,2025-12-01
4411,0.537,2025-12-01
4412,0.437,2026-01-01
4413,0.4512,2026-01-01
4414,0.6403,2026-02-01
4415,0.6149,2026-02-01
4416,0.4084,2026-03-01
4417,0.399,2026-03-01
4418,0.4162,2026-04-01
4419,0.408,2026-04-01
4420,0.3029,2026-05-01
4421,0.2992,2026-05-01
4422,0.265,2026-06-01
4423,0.2586,2026-06-01
4424,0.2201,2026-07-01
4425,0.2435,2026-07-01
4426,0.2049,2026-08-01
4427,0.2143,2026-08-01
4428,0.2824,2026-09-01
4429,0.2852,2026-09-01
4450,0.2592,2025-07-01
4451,0.2352,2025-07-01
4452,0.1363,2025-08-01
4453,0.2338,2025-08-01
4454,0.4426,2025-09-01
4455,0.3862,2025-09-01
4456,0.3878,2025-10-01
4457,0.3936,2025-10-01
4458,0.3056,2025-11-01
4459,0.3074,2025-11-01
4460,0.5505,2025-12-01
4461,0.5349,2025-12-01
4462,0.4475,2026-01-01
4463,0.4506,2026-01-01
4464,0.6389,2026-02-01
4465,0.6175,2026-02-01
4466,0.4155,2026-03-01
4467,0.3987,2026-03-01
4468,0.4232,2026-04-01
4469,0.4082,2026-04-01
4470,0.3087,2026-05-01
4471,0.3002,2026-05-01
4472,0.2657,2026-06-01
4473,0.257,2026-06-01
4474,0.2218,2026-07-01
4475,0.2414,2026-07-01
4476,0.2018,2026-08-01
4477,0.2153,2026-08-01
4478,0.2856,2026-09-01
4479,0.2863,2026-09-01
4500,0.2585,2025-07-01
4501,0.2374,2025-07-01
4502,0.1442,2025-08-01
4503,0.2295,2025-08-01
4504,0.4367,2025-09-01
4505,0.3895,2025-09-01
4506,0.3863,2025-10-01
4507,0.3937,2025-10-01
4508,0.3062,2025-11-01
4509,0.3079,2025-11-01
4510,0.548,2025-12-01
4511,0.535,2025-12-01
4512,0.4474,2026-01-01
4513,0.4493,2026-01-01
4514,0.6311,2026-02-01
4515,0.6159,2026-02-01
4516,0.4133,2026-03-01
4517,0.3979,2026-03-01
4518,0.4175,2026-04-01
4519,0.4067,2026-04-01
4520,0.3078,2026-05-01
4521,0.2998,2026-05-01
4522,0.265,2026-06-01
4523,0.2564,2026-06-01
4524,0.2194,2026-07-01
4525,0.2401,2026-07-01
4526,0.202,2026-08-01
4527,0.2147,2026-08-01
4528,0.2837,2026-09-01
4529,0.2857,2026-09-01
4550,0.2713,2025-07-01
4551,0.2424,2025-07-01
4552,0.1155,2025-08-01
4553,0.2117,2025-08-01
4554,0.4521,2025-09-01
4555,0.4013,2025-09-01
4556,0.391,2025-10-01
4557,0.3942,2025-10-01
4558,0.3047,2025-11-01
4559,0.305,2025-11-01
4560,0.5513,2025-12-01
4561,0.5354,2025-12-01
4562,0.4444,2026-01-01
4563,0.4493,2026-01-01
4564,0.6241,2026-02-01
4565,0.615,2026-02-01
4566,0.4108,2026-03-01
4567,0.3974,2026-03-01
4568,0.4118,2026-04-01
4569,0.4066,2026-04-01
4570,0.3051,2026-05-01
4571,0.2998,2026-05-01
4572,0.2652,2026-06-01
4573,0.2564,2026-06-01
4574,0.2224,2026-07-01
4575,0.24,2026-07-01
4576,0.2032,2026-08-01
4577,0.2149,2026-08-01
4578,0.2863,2026-09-01
4579,0.2857,2026-09-01
4600,0.2672,2025-07-01
4601,0.2453,2025-07-01
4602,0.0968,2025-08-01
4603,0.199,2025-08-01
4604,0.4579,2025-09-01
4605,0.4108,2025-09-01
4606,0.3898,2025-10-01
4607,0.3945,2025-10-01
4608,0.3006,2025-11-01
4609,0.3053,2025-11-01
4610,0.5462,2025-12-01
4611,0.533,2025-12-01
4612,0.4584,2026-01-01
4613,0.4489,2026-01-01
4614,0.6235,2026-02-01
4615,0.6155,2026-02-01
4616,0.407,2026-03-01
4617,0.3977,2026-03-01
4618,0.4149,2026-04-01
4619,0.4064,2026-04-01
4620,0.3117,2026-05-01
4621,0.3004,2026-05-01
4622,0.2627,2026-06-01
4623,0.2558,2026-06-01
4624,0.2286,2026-07-01
4625,0.2398,2026-07-01
4626,0.2064,2026-08-01
4627,0.2145,2026-08-01
4628,0.2909,2026-09-01
4629,0.2853,2026-09-01
4650,0.3071,2025-07-01
4651,0.2958,2025-07-01
4652,-0.0455,2025-08-01
4653,0.0208,2025-08-01
4654,0.5588,2025-09-01
4655,0.5097,2025-09-01
4656,0.3986,2025-10-01
4657,0.3909,2025-10-01
4658,0.2871,2025-11-01
4659,0.3013,2025-11-01
4660,0.5226,2025-12-01
4661,0.5184,2025-12-01
4662,0.4472,2026-01-01
4663,0.4452,2026-01-01
4664,0.6212,2026-02-01
4665,0.6125,2026-02-01
4666,0.3951,2026-03-01
4667,0.395,2026-03-01
4668,0.4094,2026-04-01
4669,0.4023,2026-04-01
4670,0.2979,2026-05-01
4671,0.2963,2026-05-01
4672,0.2515,2026-06-01
4673,0.2537,2026-06-01
4674,0.2343,2026-07-01
4675,0.2348,2026-07-01
4676,0.1912,2026-08-01
4677,0.2006,2026-08-01
4678,0.2835,2026-09-01
4679,0.2864,2026-09-01
4700,0.3069,2025-07-01
4701,0.2976,2025-07-01
4702,-0.0513,2025-08-01
4703,-0.0051,2025-08-01
4704,0.5667,2025-09-01
4705,0.5314,2025-09-01
4706,0.3964,2025-10-01
4707,0.3916,2025-10-01
4708,0.2853,2025-11-01
4709,0.2996,2025-11-01
4710,0.5217,2025-12-01
4711,0.5174,2025-12-01
4712,0.4485,2026-01-01
4713,0.4479,2026-01-01
4714,0.6232,2026-02-01
4715,0.6184,2026-02-01
4716,0.3958,2026-03-01
4717,0.3971,2026-03-01
4718,0.4103,2026-04-01
4719,0.4066,2026-04-01
4720,0.2975,2026-05-01
4721,0.2968,2026-05-01
4722,0.2516,2026-06-01
4723,0.2539,2026-06-01
4724,0.2356,2026-07-01
4725,0.2353,2026-07-01
4726,0.1923,2026-08-01
4727,0.1967,2026-08-01
4728,0.2859,2026-09-01
4729,0.2875,2026-09-01
4750,0.3098,2025-07-01
4751,0.2976,2025-07-01
4752,-0.0652,2025-08-01
4753,-0.0054,2025-08-01
4754,0.574,2025-09-01
4755,0.5314,2025-09-01
4756,0.3967,2025-10-01
4757,0.3916,2025-10-01
4758,0.2863,2025-11-01
4759,0.2996,2025-11-01
4760,0.5235,2025-12-01
4761,0.5174,2025-12-01
4762,0.4493,2026-01-01
4763,0.4479,2026-01-01
4764,0.6265,2026-02-01
4765,0.6184,2026-02-01
4766,0.3944,2026-03-01
4767,0.3971,2026-03-01
4768,0.4101,2026-04-01
4769,0.4066,2026-04-01
4770,0.2974,2026-05-01
4771,0.2968,2026-05-01
4772,0.2521,2026-06-01
4773,0.2539,2026-06-01
4774,0.236,2026-07-01
4775,0.2353,2026-07-01
4776,0.1916,2026-08-01
4777,0.1967,2026-08-01
4778,0.2861,2026-09-01
4779,0.2875,2026-09-01
4800,0.3107,2025-07-01
4801,0.2985,2025-07-01
4802,-0.0738,2025-08-01
4803,-0.0111,2025-08-01
4804,0.5762,2025-09-01
4805,0.5348,2025-09-01
4806,0.3944,2025-10-01
4807,0.3915,2025-10-01
4808,0.2866,2025-11-01
4809,0.2997,2025-11-01
4810,0.5225,2025-12-01
4811,0.518,2025-12-01
4812,0.4511,2026-01-01
4813,0.4478,2026-01-01
4814,0.6269,2026-02-01
4815,0.6183,2026-02-01
4816,0.3943,2026-03-01
4817,0.3972,2026-03-01
4818,0.4102,2026-04-01
4819,0.4066,2026-04-01
4820,0.2978,2026-05-01
4821,0.2967,2026-05-01
4822,0.2521,2026-06-01
4823,0.2538,2026-06-01
4824,0.2358,2026-07-01
4825,0.2354,2026-07-01
4826,0.1902,2026-08-01
4827,0.1966,2026-08-01
4828,0.2851,2026-09-01
4829,0.2876,2026-09-01
4850,0.3092,2025-07-01
4851,0.3012,2025-07-01
4852,-0.0725,2025-08-01
4853,-0.0232,2025-08-01
4854,0.5755,2025-09-01
4855,0.5433,2025-09-01
4856,0.3952,2025-10-01
4857,0.3915,2025-10-01
4858,0.2889,2025-11-01
4859,0.2983,2025-11-01
4860,0.5213,2025-12-01
4861,0.5167,2025-12-01
4862,0.449,2026-01-01
4863,0.4474,2026-01-01
4864,0.6253,2026-02-01
4865,0.6201,2026-02-01
4866,0.3971,2026-03-01
4867,0.3971,2026-03-01
4868,0.4078,2026-04-01
4869,0.4069,2026-04-01
4870,0.2944,2026-05-01
4871,0.2963,2026-05-01
4872,0.2502,2026-06-01
4873,0.2537,2026-06-01
4874,0.2307,2026-07-01
4875,0.2353,2026-07-01
4876,0.189,2026-08-01
4877,0.1967,2026-08-01
4878,0.2861,2026-09-01
4879,0.2886,2026-09-01
4900,0.3351,2025-07-01
4901,0.3208,2025-07-01
4902,-0.0472,2025-08-01
4903,0.0048,2025-08-01
4904,0.5401,2025-09-01
4905,0.5085,2025-09-01
4906,0.3798,2025-10-01
4907,0.3784,2025-10-01
4908,0.2854,2025-11-01
4909,0.2943,2025-11-01
4910,0.5236,2025-12-01
4911,0.515,2025-12-01
4912,0.446,2026-01-01
4913,0.4461,2026-01-01
4914,0.6253,2026-02-01
4915,0.6181,2026-02-01
4916,0.3998,2026-03-01
4917,0.3961,2026-03-01
4918,0.409,2026-04-01
4919,0.405,2026-04-01
4920,0.2901,2026-05-01
4921,0.2942,2026-05-01
4922,0.2511,2026-06-01
4923,0.252,2026-06-01
4924,0.236,2026-07-01
4925,0.2358,2026-07-01
4926,0.1925,2026-08-01
4927,0.1991,2026-08-01
4928,0.2862,2026-09-01
4929,0.2861,2026-09-01
4950,0.3414,2025-07-01
4951,0.3231,2025-07-01
4952,-0.0557,2025-08-01
4953,-0.002,2025-08-01
4954,0.544,2025-09-01
4955,0.5138,2025-09-01
4956,0.38,2025-10-01
4957,0.3772,2025-10-01
4958,0.2871,2025-11-01
4959,0.2924,2025-11-01
4960,0.5242,2025-12-01
4961,0.5144,2025-12-01
4962,0.4464,2026-01-01
4963,0.4461,2026-01-01
4964,0.625,2026-02-01
4965,0.6184,2026-02-01
4966,0.3986,2026-03-01
4967,0.3969,2026-03-01
4968,0.4064,2026-04-01
4969,0.4054,2026-04-01
4970,0.2886,2026-05-01
4971,0.2938,2026-05-01
4972,0.2506,2026-06-01
4973,0.2517,2026-06-01
4974,0.2352,2026-07-01
4975,0.2356,2026-07-01
4976,0.1899,2026-08-01
4977,0.1984,2026-08-01
4978,0.2834,2026-09-01
4979,0.2856,2026-09-01
5000,0.3414,2025-07-01
5001,0.3231,2025-07-01
5002,-0.0557,2025-08-01
5003,-0.002,2025-08-01
5004,0.544,2025-09-01
5005,0.5138,2025-09-01
5006,0.38,2025-10-01
5007,0.3772,2025-10-01
5008,0.2871,2025-11-01
5009,0.2924,2025-11-01
5010,0.5242,2025-12-01
5011,0.5144,2025-12-01
5012,0.4464,2026-01-01
5013,0.4461,2026-01-01
5014,0.625,2026-02-01
5015,0.6184,2026-02-01
5016,0.3986,2026-03-01
5017,0.3969,2026-03-01
5018,0.4064,2026-04-01
5019,0.4054,2026-04-01
